sent_id,sentence,entity
427,"July 26 : Death of Eva Perón .
November 1 : The United States successfully detonates the first hydrogen bomb , codenamed "" Ivy Mike "", at Eniwetok Atoll in the Marshall Islands in the central Pacific Ocean, with a yield of 10.4 megatons.
",The United States
427,"July 26 : Death of Eva Perón .
November 1 : The United States successfully detonates the first hydrogen bomb , codenamed "" Ivy Mike "", at Eniwetok Atoll in the Marshall Islands in the central Pacific Ocean, with a yield of 10.4 megatons.
",Pacific Ocean
429,"The Mau Mau Uprising begins in Kenya .
",Kenya
430,"The Slansky Trial in Czechoslovakia.
",Czechoslovakia
431,"1953
January 20 : Dwight D. Eisenhower is inaugurated as President of the United States.
",the United States
434,"May 29 : First ascent of Mount Everest .
",Mount Everest
436,"June 16 – 17 : An East German Uprising leads to the arrest and execution of Lavrentiy Beria ; power struggle begins between Georgy Malenkov and Nikita Khrushchev .
",An East German Uprising
438,"August 19 : Mohammed Mossadeq deposed in Iran .
November 9 : Independence of Cambodia .
",Iran
440,"1954
April 12 : The song Rock Around the Clock , by Bill Haley and His Comets , brings rock and roll to the American mainstream.
",American
440,"1954
April 12 : The song Rock Around the Clock , by Bill Haley and His Comets , brings rock and roll to the American mainstream.
",Comets
441,"May 17 : The Supreme Court of the United States decides Brown v. Board of Education , ordering an end to racial segregation in public schools .
",the United States
444,"September 3 : First Taiwan Strait Crisis begins.
September 14 : The Soviet Union generates first electricity by nuclear power .
",The Soviet Union
445,"October 23 : The Western European Union is established.
November 1 : Algerian War begins.
November 3 : Godzilla is released in Japan .
",Japan
446,"Two Miami-based franchisees, David Edgerton and James McLamore, purchase the company ""Insta-Burger King"" and rename it "" Burger King "".
",Miami
448,"April 12 : The Salk polio vaccine having passed large-scale trials earlier in the United States, receives full approval by the Food and Drug Administration .
April 18 : Death of Albert Einstein .
April 18 – 24 : Bandung Conference .
",the United States
452,"After winning the power struggle that followed Stalin's death two years earlier, Nikita Khrushchev assumes control of the Soviet Union .
",the Soviet Union
454,"1956
January 1 : Independence of Sudan from Britain.
",Britain
454,"1956
January 1 : Independence of Sudan from Britain.
",Sudan
455,"March 7 : The United States recognises Morocco 's independence from France
March 20 : Independence of Tunisia from France.
",Tunisia
455,"March 7 : The United States recognises Morocco 's independence from France
March 20 : Independence of Tunisia from France.
",Morocco
455,"March 7 : The United States recognises Morocco 's independence from France
March 20 : Independence of Tunisia from France.
",France
455,"March 7 : The United States recognises Morocco 's independence from France
March 20 : Independence of Tunisia from France.
",The United States
456,"March 23 : Pakistan becomes a republic.
",Pakistan
457,"May 9 : The first Eurovision is held in Switzerland .
October 29 – November 7 : Nasser's nationalisation of the Suez Canal triggers the Suez crisis .
",Switzerland
457,"May 9 : The first Eurovision is held in Switzerland .
October 29 – November 7 : Nasser's nationalisation of the Suez Canal triggers the Suez crisis .
",Suez
457,"May 9 : The first Eurovision is held in Switzerland .
October 29 – November 7 : Nasser's nationalisation of the Suez Canal triggers the Suez crisis .
",the Suez Canal
458,"November 11 : The Hungarian Uprising crushed by Soviet troops.
",Soviet
459,"Construction of Brasília , the new capital of Brazil to replace Rio de Janeiro , begins.
",Brazil
461,"Harold Macmillan becomes Prime Minister of the United Kingdom.
",the United Kingdom
462,"March 6 : Independence of Ghana from Britain.
",Britain
462,"March 6 : Independence of Ghana from Britain.
",Ghana
466,"November 3 : Laika becomes the first animal launched into Earth orbit.
",Earth
469,"Beginning of the Asian flu in China, leading to a worldwide pandemic that lasts until the following year.
",China
469,"Beginning of the Asian flu in China, leading to a worldwide pandemic that lasts until the following year.
",Asian
471,"May : May 1958 crisis in France .
",France
472,"July 29 : NASA formed.
July – October : 1958 Lebanon crisis .
",Lebanon
475,"October 2 : Guinea gains independence from France .
",France
481,"Start of the Great Leap Forward in China.
",China
482,"1959
January 1 : Cuban Revolution ends.
",Cuban
483,"January 3 : Admission of Alaska , the 49th state, into the United States.
",the United States
484,"March 9 : Mattel 's Barbie doll debuts in the United States.
",the United States
486,"March 10 – 23 : Uprising in Tibet against China leads to the exile of the Dalai Lama .
",Tibet
486,"March 10 – 23 : Uprising in Tibet against China leads to the exile of the Dalai Lama .
",China
486,"March 10 – 23 : Uprising in Tibet against China leads to the exile of the Dalai Lama .
",the Dalai Lama
487,"August 21 : Admission of Hawaii , the 50th state, into the United States.
",the United States
488,"October 7 : The USSR probe Luna 3 sends back the first ever photos of the far side of the Moon .
November 1 : Beginning of the Vietnam War , which lasts until 1975.
",USSR
491,"Great Chinese Famine begins in China .
",China
494,"1960s
1960
January 22 : First crewed descent to the deepest point on Earth, the Mariana Trench .
",Earth
495,"March 21 : The Sharpeville Massacre , in which the police opened fire against a protesting crowd at a police station in the South African township of Sharpeville in Transvaal, resulting in 69 deaths and 180 injuries.
",South African
495,"March 21 : The Sharpeville Massacre , in which the police opened fire against a protesting crowd at a police station in the South African township of Sharpeville in Transvaal, resulting in 69 deaths and 180 injuries.
",Sharpeville
495,"March 21 : The Sharpeville Massacre , in which the police opened fire against a protesting crowd at a police station in the South African township of Sharpeville in Transvaal, resulting in 69 deaths and 180 injuries.
",Transvaal
496,"April 21 : Construction of Brasília , Brazil's new capital, finished.
",Brazil
497,"May 1 : 1960 U-2 incident sparks deterioration in relations between superpowers.
",U-2
501,"May 22 : An earthquake in Valdivia, Chile of magnitude 9.4 to 9.6, the highest ever recorded, causes 1,000 to 6,000 deaths.
",Valdivia
501,"May 22 : An earthquake in Valdivia, Chile of magnitude 9.4 to 9.6, the highest ever recorded, causes 1,000 to 6,000 deaths.
",Chile
503,"September 18 – 25 : The first edition of the Summer Paralympic Games is hosted in Rome.
",Rome
504,"October 12 : Inejiro Asanuma , a Japanese socialist politician, is assassinated during a broadcast on TV.
November 8 : The 1960 United States presidential election marks the first televised debates between presidential candidates.
",Japanese
504,"October 12 : Inejiro Asanuma , a Japanese socialist politician, is assassinated during a broadcast on TV.
November 8 : The 1960 United States presidential election marks the first televised debates between presidential candidates.
",United States
506,"Year of Africa : Independence of 17 African nations.
",African
507,"Khrushchev withdraws Soviet cooperation with China, initiating the Sino-Soviet split .
",Soviet
507,"Khrushchev withdraws Soviet cooperation with China, initiating the Sino-Soviet split .
",Khrushchev
507,"Khrushchev withdraws Soviet cooperation with China, initiating the Sino-Soviet split .
",China
507,"Khrushchev withdraws Soviet cooperation with China, initiating the Sino-Soviet split .
",Sino-Soviet
509,"The Beatles form in Liverpool .
",Liverpool
509,"The Beatles form in Liverpool .
",Beatles
511,"January 20 : John F. Kennedy is inaugurated as President of the United States.
",the United States
512,"April 12 : Yuri Gagarin , flying the Vostok 1 spacecraft as part of the Vostok program , becomes the first human in space .
",Vostok
513,"April 17 – 20 : Bay of Pigs Invasion by Cuban exiles ends in failure.
",Cuban
514,"May 25 : In an address to Congress , John F. Kennedy declares the United States' objective of ""landing a man on the Moon and returning him safely to the Earth"" by the end of the decade.",Earth
514,"May 25 : In an address to Congress , John F. Kennedy declares the United States' objective of ""landing a man on the Moon and returning him safely to the Earth"" by the end of the decade.",the United States'
518,"The Great Leap Forward ends in China after the deaths of roughly 20–45 million people.
",China
520,"1962
March 19 : The Algerian War ends with the independence of Algeria .
",Algeria
521,"July 2 : Walmart founded in Rogers, Arkansas , by Sam Walton .
",Rogers
521,"July 2 : Walmart founded in Rogers, Arkansas , by Sam Walton .
",Arkansas
522,"September 26 : A coup ends the Mutawakkilite Kingdom of Yemen , establishing the Yemen Arab Republic and starting the North Yemen Civil War .
",the Mutawakkilite Kingdom of Yemen
522,"September 26 : A coup ends the Mutawakkilite Kingdom of Yemen , establishing the Yemen Arab Republic and starting the North Yemen Civil War .
",the Yemen Arab Republic
524,"October – November : The Sino-Indian War , caused by a border dispute in Aksai Chin , ends with a Chinese victory.
",Chinese
525,"1963
January 1 : Premiere of the Astro Boy anime, the first to be broadcast overseas.
",Astro
526,"January 20 : Indonesia–Malaysia confrontation begins.
March – April :",Indonesia
526,"January 20 : Indonesia–Malaysia confrontation begins.
March – April :",Malaysia
527,"Birmingham campaign , a key event in the 1954-1968 Civil rights movement
March 22 : The Beatles ' first record, "" Please Please Me "", and the beginnings of the British Invasion .
",the British Invasion
528,"May 8 : Beginning of the Buddhist crisis in South Vietnam during the Vietnam War .
",Buddhist
528,"May 8 : Beginning of the Buddhist crisis in South Vietnam during the Vietnam War .
",South Vietnam
530,"August 28 : Martin Luther King Jr. delivers "" I Have a Dream "" speech at the March on Washington for Jobs and Freedom .
November 2 : 1963 South Vietnamese coup : Arrest and assassination of Ngo Dinh Diem , the South Vietnamese President.
",Washington
